Date,Open,High,Low,Close,Adj Close,Volume
2017-07-19,60.560001,60.730000,60.369999,60.669998,51.661583,862800
2017-07-20,60.700001,61.220001,60.590000,61.209999,52.121403,1004400
2017-07-21,61.119999,61.560001,60.970001,61.540001,52.402405,1223700
2017-07-24,61.549999,61.560001,60.610001,60.740002,51.721191,1071400
2017-07-25,60.779999,60.820000,60.380001,60.480000,51.499790,886400
2017-07-26,60.400002,60.959999,60.299999,60.939999,51.891487,944800
2017-07-27,60.810001,61.090000,60.400002,60.709999,51.695641,2204700
2017-07-28,60.639999,60.970001,60.220001,60.529999,51.542366,1116300
2017-07-31,60.400002,60.950001,60.259998,60.790001,51.763767,1190300
2017-08-01,60.930000,61.060001,60.540001,60.889999,51.848911,1807300
2017-08-02,60.639999,61.060001,60.369999,61.060001,51.993679,1153800
2017-08-03,60.950001,61.880001,60.950001,61.880001,52.691921,1955000
2017-08-04,61.740002,61.830002,61.130001,61.580002,52.436462,1175000
2017-08-07,61.590000,62.080002,61.400002,62.049999,52.836681,1525800
2017-08-08,61.950001,62.349998,61.770000,62.310001,53.058071,1030300
2017-08-09,62.540001,62.540001,61.630001,61.730000,52.564190,1427600
2017-08-10,61.750000,62.330002,61.490002,62.220001,52.981434,2116600
2017-08-11,62.000000,62.290001,61.590000,61.860001,52.674889,1416400
2017-08-14,61.889999,62.250000,61.849998,62.169998,52.938862,892400
2017-08-15,61.939999,62.599998,61.900002,62.570000,53.279461,961900
2017-08-16,62.599998,62.880001,62.360001,62.799999,53.475311,836100
2017-08-17,62.849998,62.970001,62.389999,62.459999,53.185791,1114000
2017-08-18,62.369999,63.180000,62.060001,63.060001,53.696712,1481000
2017-08-21,63.119999,63.180000,62.740002,62.970001,53.620079,1275300
2017-08-22,62.910000,63.040001,62.639999,62.910000,53.568981,2193400
2017-08-23,62.939999,63.189999,62.759998,63.139999,53.764835,1531600
2017-08-24,63.139999,63.400002,62.930000,62.970001,53.620079,1394400
2017-08-25,63.049999,63.389999,62.959999,63.080002,53.713741,1325400
2017-08-28,63.110001,63.349998,62.990002,63.270000,53.875526,1147000
2017-08-29,63.410000,63.669998,63.209999,63.290001,53.892555,647300
2017-08-30,63.330002,63.439999,63.000000,63.240002,53.849995,883100
2017-08-31,63.299999,63.459999,62.900002,63.000000,53.645607,1782200
2017-09-01,63.180000,63.180000,62.509998,62.570000,53.279461,1102500
2017-09-05,62.619999,62.959999,62.360001,62.950001,53.603039,1315800
2017-09-06,63.130001,63.130001,62.459999,62.610001,53.313526,1769600
2017-09-07,62.770000,63.270000,62.570000,63.200001,53.815929,1582200
2017-09-08,63.099998,63.660000,62.959999,63.490002,54.062874,1127800
2017-09-11,63.439999,64.190002,63.250000,64.110001,54.590805,1393900
2017-09-12,64.150002,64.150002,62.360001,62.639999,53.339069,1288600
2017-09-13,62.570000,62.799999,62.270000,62.369999,53.109146,1104500
2017-09-14,62.340000,63.099998,62.150002,63.049999,53.688190,1446000
2017-09-15,62.810001,63.169998,62.500000,62.860001,53.526413,2129600
2017-09-18,62.549999,62.560001,61.209999,61.689999,52.930084,1450300
2017-09-19,61.740002,61.930000,61.419998,61.770000,52.998737,1447300
2017-09-20,61.959999,61.980000,61.139999,61.480000,52.749912,1573600
2017-09-21,61.480000,61.849998,61.299999,61.439999,52.715603,1125400
2017-09-22,61.590000,61.650002,60.669998,60.709999,52.089252,1678500
2017-09-25,60.779999,61.549999,60.660000,61.470001,52.741333,1283600
2017-09-26,61.490002,61.639999,61.180000,61.340000,52.629795,1218900
2017-09-27,61.040001,61.189999,60.250000,60.430000,51.849010,1153200
2017-09-28,60.480000,60.939999,60.009998,60.570000,51.969135,2710200
2017-09-29,60.500000,60.730000,60.250000,60.439999,51.857586,3067600
2017-10-02,60.509998,60.720001,60.279999,60.380001,51.806114,1300900
2017-10-03,60.310001,60.389999,59.590000,60.209999,51.660248,1625000
2017-10-04,60.360001,60.849998,60.070000,60.790001,52.157898,1585700
2017-10-05,60.820000,60.840000,60.320000,60.630001,52.020615,1113600
2017-10-06,60.419998,60.610001,60.130001,60.380001,51.806114,1593600
2017-10-09,60.439999,60.680000,60.250000,60.320000,51.754639,1774300
2017-10-10,60.270000,60.689999,60.080002,60.660000,52.046356,1636800
2017-10-11,60.660000,61.419998,60.540001,61.299999,52.595478,1832900
2017-10-12,61.259998,61.950001,61.110001,61.669998,52.912933,1757400
2017-10-13,61.970001,62.200001,61.509998,61.650002,52.895782,1482700
2017-10-16,61.540001,61.720001,60.990002,61.200001,52.509674,2079200
2017-10-17,61.250000,61.759998,61.099998,61.740002,52.973003,1393900
2017-10-18,61.599998,61.660000,61.250000,61.439999,52.715603,1050000
2017-10-19,61.560001,62.060001,61.430000,62.060001,53.247562,1630200
2017-10-20,61.889999,62.209999,61.790001,62.130001,53.307613,1017100
2017-10-23,62.259998,62.419998,61.889999,62.369999,53.513546,1401200
2017-10-24,62.070000,62.500000,61.830002,62.419998,53.556431,1710000
2017-10-25,62.150002,62.360001,61.590000,62.330002,53.479221,2062600
2017-10-26,62.520000,62.840000,62.150002,62.240002,53.402000,1615900
2017-10-27,62.139999,62.840000,62.119999,62.790001,53.873894,1266400
2017-10-30,62.619999,62.660000,62.110001,62.490002,53.616501,1925100
2017-10-31,62.450001,62.830002,62.310001,62.639999,53.745186,1965400
2017-11-01,62.790001,63.060001,61.980000,62.680000,53.779522,2622800
2017-11-02,63.130001,63.270000,62.250000,63.230000,54.251411,1998000
2017-11-03,63.130001,64.040001,63.040001,63.540001,54.517395,1381900
2017-11-06,63.580002,64.019997,63.270000,63.700001,54.654682,2325900
2017-11-07,64.000000,64.610001,63.580002,64.519997,55.358234,1990200
2017-11-08,64.430000,65.010002,64.099998,64.629997,55.452621,2110800
2017-11-09,64.540001,64.870003,64.360001,64.680000,55.495522,1301000
2017-11-10,64.300003,64.419998,63.849998,64.070000,54.972134,1555600
2017-11-13,64.099998,64.830002,64.010002,64.760002,55.564156,1423800
2017-11-14,64.610001,65.849998,64.459999,65.809998,56.465057,1761200
2017-11-15,65.910004,66.150002,64.959999,65.000000,55.770092,1607800
2017-11-16,65.000000,65.230003,64.559998,64.889999,55.675705,1677300
2017-11-17,64.620003,64.889999,64.059998,64.209999,55.092258,1602400
2017-11-20,64.250000,64.260002,63.599998,63.840000,54.774799,1486000
2017-11-21,63.869999,64.190002,63.820000,63.930000,54.852013,1302300
2017-11-22,63.860001,63.959999,63.439999,63.810001,54.749054,1466000
2017-11-24,64.050003,64.330002,63.970001,64.330002,55.195221,621500
2017-11-27,64.199997,64.639999,64.010002,64.419998,55.272427,1058900
2017-11-28,64.570000,64.959999,64.449997,64.559998,55.392555,1217700
2017-11-29,64.480003,65.029999,64.260002,64.610001,55.435459,1599400
2017-11-30,64.570000,64.940002,64.430000,64.849998,55.641384,3708400
2017-12-01,65.150002,66.120003,65.050003,65.430000,56.139015,3423600
2017-12-04,65.529999,66.110001,65.320000,65.480003,56.181919,2108900
2017-12-05,65.500000,65.500000,64.320000,64.879997,55.667118,2019600
2017-12-06,64.970001,65.349998,64.839996,65.110001,55.864456,1596500
2017-12-07,65.099998,65.099998,64.470001,64.910004,55.692856,2395000
2017-12-08,64.839996,65.230003,64.570000,65.220001,55.958847,1741400
2017-12-11,65.220001,65.790001,64.959999,65.699997,56.370678,1545000
2017-12-12,65.459999,65.610001,64.129997,64.209999,55.092258,1701900
2017-12-13,64.800003,65.519997,64.430000,65.080002,55.838730,1931800
2017-12-14,64.910004,65.199997,64.250000,64.779999,55.581326,1749100
2017-12-15,64.550003,64.910004,64.349998,64.620003,55.853584,2786500
2017-12-18,64.580002,64.830002,63.849998,63.910000,55.239906,1426300
2017-12-19,63.840000,63.970001,62.540001,62.590000,54.098984,1341500
2017-12-20,62.689999,62.930000,62.209999,62.220001,53.779175,1012600
2017-12-21,61.860001,62.459999,61.680000,61.980000,53.571732,1579200
2017-12-22,62.220001,62.529999,61.990002,62.369999,53.908833,1231500
2017-12-26,62.619999,62.759998,61.930000,61.959999,53.554440,653800
2017-12-27,62.320000,62.689999,62.139999,62.529999,54.047112,1139000
2017-12-28,62.790001,63.000000,62.529999,62.950001,54.410133,1033900
2017-12-29,62.869999,63.410000,62.869999,63.180000,54.608936,1538400
2018-01-02,63.180000,63.439999,62.529999,63.150002,54.583004,4243900
2018-01-03,62.939999,63.349998,62.299999,62.590000,54.098984,2311800
2018-01-04,62.520000,62.610001,61.610001,61.709999,53.338364,2300300
2018-01-05,61.849998,62.090000,61.369999,61.820000,53.433437,2265100
2018-01-08,61.820000,62.290001,61.560001,62.250000,53.805099,1804600
2018-01-09,62.200001,62.389999,61.459999,61.779999,53.398865,2255300
2018-01-10,61.599998,61.630001,61.150002,61.320000,53.001263,1716000
2018-01-11,61.139999,61.529999,60.990002,61.520000,53.174137,1822400
2018-01-12,61.419998,61.919998,61.220001,61.349998,53.027199,2804700
2018-01-16,61.360001,61.639999,60.330002,60.950001,52.681461,2079300
2018-01-17,60.939999,61.779999,60.869999,61.650002,53.286507,1986000
2018-01-18,61.759998,61.759998,60.650002,60.810001,52.560459,4200700
2018-01-19,60.980000,61.189999,60.650002,60.790001,52.543171,2158000
2018-01-22,61.119999,61.340000,60.610001,60.759998,52.517242,2493400
2018-01-23,60.200001,61.630001,60.180000,61.119999,52.828403,3995700
2018-01-24,61.009998,61.480000,60.520000,61.130001,52.837044,4666600
2018-01-25,61.169998,64.879997,61.080002,64.570000,55.810364,6160700
2018-01-26,64.849998,64.989998,63.290001,64.070000,55.378197,3695100
2018-01-29,63.520000,63.840000,62.200001,62.439999,53.969337,2827100
2018-01-30,62.380001,63.150002,62.230000,62.560001,54.073044,2353000
2018-01-31,62.630001,63.160000,62.330002,63.090000,54.531139,2518100
2018-02-01,63.139999,63.419998,59.330002,60.160000,51.998638,5772000
2018-02-02,58.389999,59.580002,58.040001,59.349998,51.298519,6519800
2018-02-05,59.060001,59.590000,58.330002,58.330002,50.416901,4104100
2018-02-06,57.689999,57.939999,56.759998,57.540001,49.734062,3545900
2018-02-07,57.549999,58.209999,56.880001,56.889999,49.172256,3236300
2018-02-08,56.810001,57.150002,56.099998,56.110001,48.498062,2502600
2018-02-09,56.270000,57.430000,55.930000,57.020000,49.284611,2749800
2018-02-12,57.080002,57.860001,56.509998,57.529999,49.725418,2176600
2018-02-13,57.230000,57.790001,56.619999,57.619999,49.803215,1787800
2018-02-14,57.290001,57.770000,56.840000,57.580002,49.768639,2544400
2018-02-15,57.840000,58.580002,57.650002,58.570000,50.624332,3189100
2018-02-16,58.470001,59.380001,58.470001,59.119999,51.099728,1509700
2018-02-20,58.779999,59.009998,57.959999,58.169998,50.278595,1145100
2018-02-21,58.110001,58.639999,57.340000,57.360001,49.578484,1900700
2018-02-22,57.480000,58.060001,57.130001,57.480000,49.682209,3204800
2018-02-23,57.599998,59.590000,57.480000,59.470001,51.402245,2514200
2018-02-26,59.389999,59.389999,58.500000,58.820000,50.840420,1699400
2018-02-27,58.959999,59.150002,57.380001,57.389999,49.604408,1776900
2018-02-28,57.669998,57.880001,57.000000,57.000000,49.267319,1912500
2018-03-01,57.000000,57.730000,56.450001,56.549999,48.878365,2715400
2018-03-02,56.580002,57.410000,56.529999,57.099998,49.353748,2678400
2018-03-05,56.419998,57.849998,56.340000,57.720001,50.334820,1812000
2018-03-06,57.549999,57.590000,56.570000,56.680000,49.427879,1877000
2018-03-07,56.650002,57.060001,56.130001,56.290001,49.087780,2226900
2018-03-08,56.490002,57.119999,56.490002,56.869999,49.593567,2284200
2018-03-09,56.880001,57.250000,56.639999,57.240002,49.916233,1634000
2018-03-12,57.340000,58.299999,56.849998,57.060001,49.759262,3158800
2018-03-13,57.259998,57.450001,56.340000,56.680000,49.427879,2845700
2018-03-14,56.790001,57.490002,56.750000,57.189999,49.872623,1718000
2018-03-15,57.209999,57.880001,57.080002,57.580002,50.212734,2151900
2018-03-16,57.720001,58.480000,57.660000,58.259998,50.805717,3854500
2018-03-19,58.330002,58.369999,57.700001,58.040001,50.613876,2167100
2018-03-20,58.080002,58.270000,57.490002,57.669998,50.291210,1507800
2018-03-21,57.790001,58.259998,57.160000,57.459999,50.108078,1607700
2018-03-22,57.590000,58.810001,57.279999,57.509998,50.151680,1967700
2018-03-23,57.660000,58.180000,56.650002,56.790001,49.523800,1359100
2018-03-26,57.000000,57.680000,56.900002,57.529999,50.169125,1408600
2018-03-27,57.660000,59.349998,57.450001,58.590000,51.093498,2811300
2018-03-28,58.779999,59.150002,58.220001,58.470001,50.988861,1925300
2018-03-29,58.750000,59.389999,58.540001,58.919998,51.381275,1846300
2018-04-02,59.049999,59.750000,58.299999,58.669998,51.163265,2584100
2018-04-03,58.599998,59.570000,58.299999,59.299999,51.712654,2708600
2018-04-04,59.119999,59.799999,58.770000,59.529999,51.913223,2609400
2018-04-05,59.419998,60.209999,58.770000,60.009998,52.331814,1797100
2018-04-06,60.060001,60.410000,59.439999,59.650002,52.017879,1769300
2018-04-09,59.619999,60.240002,59.580002,59.709999,52.070202,1576200
2018-04-10,59.889999,59.900002,59.250000,59.310001,51.721378,1565400
2018-04-11,59.299999,59.759998,59.209999,59.410000,51.808578,1450500
2018-04-12,59.419998,59.730000,58.610001,58.639999,51.137100,1719800
2018-04-13,58.849998,59.349998,58.849998,59.029999,51.477203,1221300
2018-04-16,59.299999,59.830002,59.119999,59.680000,52.044037,1620100
2018-04-17,59.740002,60.450001,59.610001,60.240002,52.532391,1738700
2018-04-18,60.439999,60.820000,59.889999,59.900002,52.235889,1371500
2018-04-19,59.790001,59.990002,59.270000,59.860001,52.201000,1107100
2018-04-20,59.939999,59.939999,58.930000,59.220001,51.642895,1478700
2018-04-23,59.369999,59.790001,58.910000,59.209999,51.634163,1288000
2018-04-24,59.290001,59.910000,59.060001,59.439999,51.834751,2045300
2018-04-25,59.230000,59.599998,58.750000,59.369999,51.773701,1718700
2018-04-26,59.410000,60.169998,59.029999,60.020000,52.340530,1640400
2018-04-27,59.930000,60.889999,59.770000,60.619999,52.863762,1288600
2018-04-30,60.590000,60.869999,60.130001,60.250000,52.541111,2872500
2018-05-01,60.380001,60.450001,59.580002,59.750000,52.105087,2356700
2018-05-02,59.709999,59.990002,59.340000,59.689999,52.052753,1671400
2018-05-03,59.150002,59.529999,58.520000,58.869999,51.337666,1777400
2018-05-04,59.090000,59.250000,58.669998,59.040001,51.485924,1828000
2018-05-07,59.099998,59.180000,58.599998,58.730000,51.215584,1672200
2018-05-08,58.590000,58.709999,57.220001,57.320000,49.985992,2113900
2018-05-09,57.470001,57.470001,56.380001,57.000000,49.706936,1720300
2018-05-10,57.540001,57.980000,57.160000,57.950001,50.535381,1289300
2018-05-11,58.000000,58.090000,57.709999,58.040001,50.613876,945000
2018-05-14,58.060001,58.279999,57.279999,57.529999,50.169125,2212700
2018-05-15,57.340000,57.520000,56.799999,57.389999,50.047035,1494300
2018-05-16,57.490002,57.860001,57.209999,57.439999,50.090641,2636800
2018-05-17,57.500000,57.709999,56.959999,57.099998,49.794144,1888000
2018-05-18,57.060001,57.619999,56.919998,57.320000,49.985992,1844600
2018-05-21,57.490002,57.549999,56.939999,57.470001,50.116802,1742000
2018-05-22,57.439999,57.959999,57.389999,57.779999,50.387146,1759100
2018-05-23,57.430000,57.849998,55.310001,56.540001,49.740532,5314600
2018-05-24,56.540001,56.660000,56.060001,56.630001,49.819710,2857700
2018-05-25,56.750000,56.799999,56.230000,56.259998,49.494209,2806600
2018-05-29,56.450001,57.279999,56.360001,56.810001,49.978058,3023600
2018-05-30,56.680000,57.340000,56.400002,57.139999,50.268375,2262900
2018-05-31,57.160000,57.430000,56.810001,57.080002,50.215591,2076500
2018-06-01,56.650002,56.919998,55.590000,55.799999,49.089523,2536100
2018-06-04,55.970001,56.240002,55.490002,55.500000,48.825600,2165200
2018-06-05,55.520000,55.669998,54.889999,54.990002,48.376934,1444800
2018-06-06,55.020000,55.029999,53.509998,53.639999,47.189289,2206400
2018-06-07,53.689999,54.169998,53.150002,53.599998,47.154091,2194800
2018-06-08,53.799999,54.029999,53.369999,53.560001,47.118904,1391000
2018-06-11,53.610001,53.630001,52.759998,52.869999,46.511887,1835600
2018-06-12,52.830002,53.880001,52.790001,53.680000,47.224468,2003100
2018-06-13,53.830002,54.060001,53.290001,53.430000,47.004539,2293200
2018-06-14,53.529999,54.080002,53.400002,53.990002,47.497189,2334100
2018-06-15,54.029999,54.700001,53.689999,54.630001,48.060230,3192900
2018-06-18,54.560001,55.099998,54.500000,55.090000,48.464912,2393300
2018-06-19,55.230000,56.220001,54.950001,55.759998,49.054325,2132100
2018-06-20,55.869999,55.900002,55.439999,55.810001,49.098324,1152700
2018-06-21,55.610001,55.980000,55.459999,55.700001,49.001553,1219100
2018-06-22,56.580002,56.730000,55.880001,56.029999,49.291862,2449300
2018-06-25,56.330002,57.360001,56.279999,57.330002,50.435528,2908300
2018-06-26,57.250000,57.980000,57.099998,57.549999,50.629074,2506300
2018-06-27,57.849998,58.130001,57.259998,57.990002,51.016148,1556300
2018-06-28,58.150002,58.529999,57.959999,58.279999,51.271278,1762100
2018-06-29,58.090000,58.910000,57.709999,58.610001,51.561596,2556600
2018-07-02,58.599998,59.090000,58.360001,59.020000,51.922279,1601600
2018-07-03,59.080002,59.950001,58.810001,59.520000,52.362160,1338700
2018-07-05,59.610001,59.759998,59.150002,59.720001,52.538101,2330800
2018-07-06,59.759998,60.439999,59.720001,60.310001,53.057163,1555600
2018-07-09,60.610001,60.680000,58.240002,58.459999,51.429634,2145900
2018-07-10,58.330002,59.080002,57.799999,58.720001,51.658367,2001900
2018-07-11,58.860001,59.299999,58.750000,59.250000,52.124634,1770500
2018-07-12,59.340000,59.419998,58.880001,59.139999,52.027851,2399200
2018-07-13,59.139999,59.480000,58.810001,59.139999,52.027851,1793600
2018-07-16,59.180000,59.299999,58.669998,59.040001,51.939877,2393900
2018-07-17,59.169998,59.250000,58.680000,58.869999,51.790325,1926200
2018-07-18,58.959999,58.980000,58.419998,58.520000,51.482422,1478100
2018-07-19,58.790001,59.389999,58.660000,59.160000,52.045460,1674600
2018-07-20,58.980000,59.049999,58.340000,58.750000,51.684757,1737600
2018-07-23,58.759998,58.880001,58.139999,58.459999,51.429634,1358900
2018-07-24,58.290001,58.990002,57.490002,58.820000,51.746334,2083200
2018-07-25,58.919998,59.540001,58.730000,59.340000,52.203804,2129000
2018-07-26,59.700001,60.540001,59.700001,60.360001,53.101135,2278000
2018-07-27,60.180000,60.590000,59.880001,60.080002,52.854813,1167800
2018-07-30,59.980000,60.119999,59.470001,59.759998,52.573296,1863400
2018-07-31,60.009998,60.810001,59.650002,60.720001,53.417850,2144400
2018-08-01,59.799999,60.080002,59.299999,59.740002,52.555698,2446200
2018-08-02,59.700001,60.270000,59.360001,60.000000,52.784435,1386400
2018-08-03,60.150002,61.000000,59.730000,60.930000,53.602596,1328100
2018-08-06,60.840000,61.459999,60.830002,61.090000,53.743347,990300
2018-08-07,61.090000,61.220001,60.380001,60.990002,53.655380,1104100
2018-08-08,60.740002,61.150002,60.490002,60.950001,53.620186,942700
2018-08-09,60.980000,61.250000,60.709999,61.139999,53.787338,982400
2018-08-10,61.299999,61.799999,61.200001,61.349998,53.972076,1192400
2018-08-13,61.480000,61.779999,61.230000,61.750000,54.323975,1617200
2018-08-14,61.570000,62.150002,61.540001,61.799999,54.367962,1091600
2018-08-15,61.919998,62.750000,61.779999,62.340000,54.843021,1294400
2018-08-16,62.290001,63.000000,62.099998,62.990002,55.414867,1773600
2018-08-17,62.889999,63.470001,62.770000,63.240002,55.634800,1020600
2018-08-20,63.310001,63.529999,62.910000,63.119999,55.529217,871200
2018-08-21,63.080002,63.080002,62.560001,62.810001,55.256496,954600
2018-08-22,62.919998,63.080002,62.090000,62.360001,54.860622,1195800
2018-08-23,62.340000,62.750000,62.250000,62.430000,54.922203,727800
2018-08-24,62.520000,62.810001,62.060001,62.759998,55.212521,882800
2018-08-27,62.930000,62.930000,61.849998,62.209999,54.728645,1023600
2018-08-28,62.139999,62.240002,61.689999,61.840000,54.403156,1302400
2018-08-29,62.099998,62.220001,61.750000,62.180000,54.702263,847600
2018-08-30,62.520000,62.830002,62.230000,62.639999,55.106941,1356400
2018-08-31,62.560001,62.840000,62.099998,62.430000,54.922203,1291900
2018-09-04,62.480000,62.959999,62.299999,62.419998,54.913399,1314100
2018-09-05,62.470001,63.450001,62.439999,63.380001,55.757954,953000
2018-09-06,63.299999,63.849998,63.080002,63.509998,55.872318,1061600
2018-09-07,63.020000,63.360001,62.639999,62.810001,55.256496,1187800
2018-09-10,62.919998,63.540001,62.790001,63.299999,55.687580,1032400
2018-09-11,63.459999,63.680000,63.070000,63.270000,55.661175,1048200
2018-09-12,63.240002,63.750000,63.150002,63.209999,55.608406,1276100
2018-09-13,63.189999,63.619999,62.900002,63.610001,55.960300,868600
2018-09-14,63.340000,63.570000,62.689999,63.529999,55.889923,1120100
2018-09-17,63.570000,63.810001,63.209999,63.770000,56.101055,984000
2018-09-18,63.619999,63.880001,63.349998,63.639999,55.986687,807600
2018-09-19,63.599998,63.599998,61.680000,62.029999,54.570305,1391900
2018-09-20,61.410000,61.799999,61.040001,61.770000,54.787617,1265500
2018-09-21,61.570000,62.470001,61.330002,62.160000,55.133522,2685800
2018-09-24,61.990002,62.270000,61.430000,61.480000,54.530396,1131300
2018-09-25,61.470001,61.549999,60.419998,60.680000,53.820816,1484400
2018-09-26,60.910000,61.099998,60.150002,60.200001,53.395077,1511500
2018-09-27,60.400002,61.000000,60.230000,60.560001,53.714386,1072400
2018-09-28,60.830002,61.470001,60.720001,61.439999,54.494911,1697400
2018-10-01,61.270000,61.599998,61.080002,61.520000,54.565880,922500
2018-10-02,61.580002,62.320000,61.580002,62.160000,55.133522,1177700
2018-10-03,62.099998,62.310001,60.560001,61.090000,54.184479,1473000
2018-10-04,61.020000,61.779999,60.610001,61.540001,54.583607,906800
2018-10-05,61.540001,62.610001,61.540001,62.400002,55.346397,1493800
2018-10-08,62.650002,63.230000,62.240002,62.830002,55.727791,1316200
2018-10-09,62.959999,63.599998,62.720001,63.360001,56.197887,1440800
2018-10-10,63.299999,64.019997,63.000000,63.040001,55.914059,1841900
2018-10-11,63.389999,63.540001,61.509998,61.680000,54.707794,2396200
2018-10-12,61.619999,61.740002,60.980000,61.520000,54.565880,1660600
2018-10-15,61.500000,61.959999,61.290001,61.369999,54.432823,1615900
2018-10-16,61.410000,62.400002,61.090000,61.959999,54.956123,1769900
2018-10-17,62.070000,62.860001,62.000000,62.490002,55.426228,1930500
2018-10-18,62.619999,62.750000,61.810001,62.180000,55.151264,1654400
2018-10-19,62.349998,63.720001,62.240002,63.330002,56.171272,1300100
2018-10-22,63.320000,63.709999,62.950001,63.200001,56.055973,1147100
2018-10-23,63.349998,63.810001,62.849998,63.299999,56.144661,1542000
2018-10-24,63.580002,65.290001,63.240002,64.870003,57.537197,1483300
2018-10-25,64.339996,64.430000,63.330002,63.669998,56.472836,1691200
2018-10-26,63.900002,64.480003,62.220001,62.770000,55.674564,1627600
2018-10-29,63.040001,64.019997,62.869999,63.930000,56.703449,1045800
2018-10-30,64.279999,64.400002,63.150002,64.029999,56.792141,1459000
2018-10-31,63.700001,63.900002,62.770000,63.259998,56.109184,1839100
2018-11-01,63.090000,63.340000,62.520000,62.689999,55.603615,1583800
2018-11-02,63.570000,64.029999,61.570000,62.189999,55.160133,2104500
2018-11-05,62.430000,63.240002,62.220001,62.919998,55.807613,1459300
2018-11-06,62.970001,63.520000,62.860001,63.470001,56.295448,733600
2018-11-07,63.759998,64.459999,63.500000,64.379997,57.102566,1150000
2018-11-08,64.489998,64.660004,64.040001,64.540001,57.244499,1317100
2018-11-09,64.400002,65.500000,64.379997,65.139999,57.776669,1222300
2018-11-12,64.739998,66.260002,64.570000,65.480003,58.078236,1042200
2018-11-13,65.620003,65.959999,65.029999,65.769997,58.335442,1376800
2018-11-14,64.669998,65.820000,64.669998,65.430000,58.033894,1609100
2018-11-15,65.260002,66.209999,64.480003,66.199997,58.716846,2197100
2018-11-16,66.970001,67.050003,66.150002,67.040001,59.461899,2033200
2018-11-19,66.980003,67.459999,66.690002,67.379997,59.763466,2452500
2018-11-20,67.769997,68.309998,66.980003,67.639999,59.994068,2193300
2018-11-21,67.330002,67.440002,66.239998,66.419998,58.911972,1605200
2018-11-23,66.570000,66.940002,66.099998,66.820000,59.266769,1142800
2018-11-26,66.910004,67.160004,66.309998,66.800003,59.249039,1934800
2018-11-27,66.910004,67.470001,66.699997,67.449997,59.825558,2282200
2018-11-28,67.550003,67.730003,67.019997,67.430000,59.807816,1859400
2018-11-29,67.430000,67.470001,66.459999,67.070000,59.488506,2004700
2018-11-30,67.290001,68.389999,67.040001,68.339996,60.614948,3012100
2018-12-03,68.250000,68.739998,67.519997,68.739998,60.969727,1955500
2018-12-04,68.970001,69.830002,68.820000,68.949997,61.155991,2665400
2018-12-06,69.239998,69.419998,67.720001,69.139999,61.324524,2344700
2018-12-07,69.180000,69.720001,68.629997,69.459999,61.608356,1287600
2018-12-10,69.419998,69.820000,68.180000,69.639999,61.768002,1809500
2018-12-11,69.839996,70.339996,69.220001,70.169998,62.238083,1460900
2018-12-12,70.000000,70.500000,69.419998,69.449997,61.599476,2220600
2018-12-13,69.519997,70.470001,69.519997,70.230003,62.291325,1826100
2018-12-14,70.269997,70.529999,69.480003,69.769997,61.883301,1784300
2018-12-17,69.500000,69.629997,66.959999,67.250000,60.083038,2151400
2018-12-18,67.510002,68.250000,66.830002,67.059998,59.913292,1838500
2018-12-19,67.360001,68.180000,66.690002,67.290001,60.118782,1776900
2018-12-20,67.330002,68.139999,66.250000,67.169998,60.011574,2050400
2018-12-21,66.870003,68.790001,66.470001,66.470001,59.386169,3747000
2018-12-24,66.639999,66.949997,63.360001,63.380001,56.625484,871300
2018-12-26,63.540001,64.360001,62.610001,64.239998,57.393822,1157000
2018-12-27,64.260002,64.779999,63.310001,64.779999,57.876286,2316600
2018-12-28,64.830002,65.480003,64.470001,64.669998,57.778000,1095900
2018-12-31,64.650002,65.050003,63.990002,65.040001,58.108570,1492100
2019-01-02,64.930000,64.949997,63.139999,63.490002,56.723751,1493400
2019-01-03,63.549999,64.199997,63.200001,63.450001,56.688023,1272100
2019-01-04,63.139999,64.269997,63.099998,64.089996,57.259811,1365900
2019-01-07,63.770000,64.470001,63.540001,63.930000,57.116867,1211200
2019-01-08,63.840000,65.309998,63.639999,65.099998,58.162174,1479300
2019-01-09,64.820000,65.430000,64.570000,64.750000,57.849480,1483900
2019-01-10,64.889999,66.150002,64.639999,66.050003,59.010937,1660300
2019-01-11,65.970001,66.250000,65.430000,65.989998,58.957329,1301400
2019-01-14,65.330002,65.760002,64.730003,65.580002,58.591019,2219400
2019-01-15,65.300003,66.910004,65.300003,66.410004,59.332577,1484400
2019-01-16,66.220001,66.769997,66.129997,66.660004,59.555920,2177100
2019-01-17,66.720001,67.440002,66.519997,67.279999,60.109852,1595500
2019-01-18,67.360001,67.820000,67.209999,67.669998,60.458290,1556900
2019-01-22,67.800003,68.300003,66.820000,67.489998,60.297470,1780900
2019-01-23,67.419998,68.330002,67.419998,68.300003,61.021149,1284300
2019-01-24,68.519997,68.570000,67.760002,68.459999,61.164093,1582100
2019-01-25,68.239998,68.580002,67.209999,67.279999,60.109852,1236300
2019-01-28,67.419998,67.660004,66.680000,67.110001,59.957970,1549000
2019-01-29,67.330002,67.769997,67.110001,67.349998,60.172382,1490100
2019-01-30,66.940002,67.760002,66.870003,67.580002,60.377869,1515900
2019-01-31,68.139999,69.820000,67.480003,69.410004,62.012852,3903600
2019-02-01,69.410004,69.540001,68.379997,69.139999,61.771629,1840400
